Employee _ID,Name,Department,Job _Role,Performance _Score,KPI _Score,Attendance ,Peer _Rating,Task_ Completion ,Work _Hours _Logged,Manager _Feedback,Training _Hours,Promotion _Eligibility
125896,Aarav Chad,HR,Recruitment Specialist,56,64.46,83.34,3.5,80.47,50,3.1,23,No
176626,Prerak Balay,HR,Employee Relations,55,91.34,85.98,4.8,92.35,49,3.2,9,No
181960,Jayan Raval,Finance,Accountant,95,67.59,85.75,4.3,92.71,36,4.9,8,Yes
445495,Saanvi Mall,Sales,Sales Executive,94,86.83,99.74,4.3,74.07,37,4,11,No
659816,Divyansh Krishna,Sales,Account Manager,51,81.93,81.49,4.8,88.85,39,4.7,30,No
233858,Badal Sinha,IT,Cybersecurity Specialist,84,61.15,95.13,3.3,71.23,47,3.4,23,No
531234,Vidur Shanker,Sales,Account Manager,78,94.52,96.88,3.4,97.91,45,4.3,26,No
310262,Pihu Borra,HR,Recruitment Specialist,96,64.01,76.19,4,87.52,43,3.9,4,No
751413,Aarush Chand,Marketing,SEO Specialist,53,83.32,80.02,3.6,78.36,40,3.4,1,No
724782,Mamooty Kara,HR,HR Manager,92,64.6,91.91,3.6,79.79,44,4,19,No
174133,Hiran Buch,Sales,Sales Executive,51,85.41,95.8,3.1,71.17,51,4.5,23,No
631695,Drishya Sachdeva,HR,Employee Relations,87,70.82,75.7,4.2,79.26,48,3.9,19,No
253805,Damini Chadha,Marketing,SEO Specialist,56,64.68,88.43,4.6,80.73,35,4.4,2,No
540202,Mohanlal Dugal,HR,Recruitment Specialist,76,70.18,81.2,3.4,95.83,45,3.8,27,No
239737,Raunak Shere,Finance,Auditor,83,83.23,88.26,4.2,86.1,49,3.3,14,No
993873,Saksham Borah,Finance,Financial Analyst,97,70.02,80.6,3.3,93.01,43,3.1,10,No
166202,Mahika Sami,IT,Cybersecurity Specialist,71,71.67,81.56,4.9,82.62,43,4.5,1,No
248820,Amani Swamy,Marketing,Marketing Executive,95,77.16,77.72,3.7,88.57,53,4.4,26,Yes
356052,Nakul Ramachandran,IT,Data Analyst,51,93,94.15,4.1,70.07,47,3.6,27,No
981715,Dhanuk Iyer,IT,Data Analyst,72,71.82,89.42,4.9,88.81,45,4.9,2,No
849892,Taran Kumer,Sales,Account Manager,60,69.35,90.05,3.4,84.58,47,4,25,No
389359,Yuvaan Sehgal,Sales,Account Manager,79,80.36,96.75,4.1,80.98,54,4.4,27,No
652128,Ojas Bhavsar,HR,Employee Relations,100,90.92,88.09,4.7,78.62,54,4,18,No
192691,Umang Kapadia,Finance,Financial Analyst,56,94.09,98.89,3.1,95.34,51,3.1,30,No
939860,Ranbir Borde,HR,Recruitment Specialist,79,79.6,98.26,4.5,75.11,54,3.5,1,No
874068,Himmat Bawa,Finance,Accountant,73,91.45,94.84,3.5,86.36,52,3.4,28,No
220546,Ayesha Shroff,HR,Employee Relations,81,70.84,83.96,5,88.23,46,4.1,22,No
664068,Neelofar Kamdar,HR,Recruitment Specialist,60,64.1,84.81,3.2,75.03,55,3.8,15,No
478792,Shaan Ray,Sales,Sales Executive,87,66.29,83.71,4.2,81.84,43,4.1,21,Yes
748863,Nitara Vala,Marketing,SEO Specialist,85,74.55,77.93,4.1,72.22,37,3.1,26,No
405642,Mamooty Dash,Sales,Account Manager,71,92.06,92.09,3.1,71.12,42,3.1,16,No
449648,Anya Balakrishnan,Marketing,Content Strategist,75,78.14,88.38,3.5,74.32,43,4.1,2,No
582709,Vritika Konda,IT,Cybersecurity Specialist,61,84.57,88.13,3.2,84.84,55,4.3,22,No
907550,Ritvik Singh,Sales,Account Manager,57,60.88,97.09,3.5,93.8,49,4.4,9,No
279221,Raunak Bakshi,Marketing,SEO Specialist,98,78.36,75.88,4,88.09,35,3.9,17,No
603832,Pihu Srinivasan,Finance,Financial Analyst,62,67.98,86.35,4.1,78.75,39,4.7,8,No
314593,Raunak Kakar,Finance,Accountant,51,61.38,80.06,4.1,80.73,39,4.3,2,No
579449,Taimur Balakrishnan,Sales,Account Manager,79,86.05,82.48,3.2,97.11,36,3,18,No
536596,Alia Bahl,Finance,Financial Analyst,57,86.63,80.57,4.3,87.25,48,4.4,3,No
910867,Madhup Ramakrishnan,HR,HR Manager,64,94.46,79.32,4.3,91.72,49,4.7,24,No
216324,Samiha Khurana,HR,Recruitment Specialist,91,83.56,94.5,3.9,85.1,43,4,25,No
556883,Shayak Chaudhary,Marketing,Marketing Executive,79,60.9,78.38,4.6,80.76,40,4.7,10,No
844738,Akarsh Chaudhry,Sales,Account Manager,94,79.98,78.17,4.3,90.37,42,4.8,10,Yes
318631,Keya Majumdar,HR,HR Manager,92,79.24,80.02,3.9,96.94,47,4,5,No
450136,Shlok Boase,Marketing,Content Strategist,65,81.53,92.7,4.5,97.03,51,4.3,8,No
489191,Arnav Rama,IT,Cybersecurity Specialist,96,72.28,77.97,3.8,93.52,43,3.3,7,No
236093,Tejas Goswami,Sales,Sales Executive,87,93.16,84.01,3.2,88.11,36,4.9,9,Yes
591818,Jayesh Choudhary,Finance,Auditor,60,61.73,85.85,4.6,72.72,48,4.7,5,No
950767,Drishya Char,HR,Employee Relations,59,62.63,98.45,3.5,95.05,55,3.5,22,No
736562,Nitya Krishnan,Finance,Accountant,77,71.51,86.9,4.5,92.21,51,4.3,28,No
871114,Bhamini Mahajan,IT,Data Analyst,56,85.99,94.84,4.6,84.01,38,3.8,19,No
867564,Uthkarsh Sekhon,Finance,Financial Analyst,90,64.59,78.79,3.1,80.76,48,3,2,No
110794,Divij Batra,IT,Software Engineer,81,75.81,94.47,3.2,99.88,50,3.5,19,No
339073,Emir Walla,Finance,Auditor,84,70.09,86.56,3.5,74.09,42,3,0,No
662811,Saanvi Chana,HR,HR Manager,78,81.8,89.38,4.3,76.55,41,4.1,22,No
177667,Pari Sharma,IT,Cybersecurity Specialist,86,77.36,94.08,3.7,97.69,46,4.3,14,Yes
277640,Trisha Tandon,Sales,Account Manager,80,73.72,75.19,4.2,93.68,36,4.7,14,No
549301,Vivaan Edwin,Finance,Accountant,78,65.79,82.59,4.1,96.96,51,3.4,20,No
281956,Mahika Kade,HR,Employee Relations,90,73.84,85.23,4.8,87.09,42,3.7,27,No
924102,Mannat Bala,HR,Recruitment Specialist,83,74.87,98.4,3.3,90.01,39,3.7,2,No
794815,Himmat Mangat,Sales,Sales Executive,54,61.89,86.69,4.6,91.94,48,3.5,13,No
262841,Armaan Guha,Marketing,Content Strategist,98,90.7,99.54,4.7,72.13,44,4.6,24,Yes
294251,Ivana Butala,Finance,Auditor,92,72.58,87.25,3.6,90.87,55,4.4,26,Yes
493384,Eva Hayre,Marketing,Content Strategist,57,92.14,77.23,4.7,71.21,42,3.2,3,No
409958,Vidur Sethi,IT,Cybersecurity Specialist,62,84.99,80.29,4.7,85.15,42,3.7,19,No
863675,Eshani Grover,Sales,Account Manager,76,79.88,88.92,3.2,88.23,42,3.3,24,No
365886,Vidur Swamy,Sales,Sales Executive,64,81.8,84.54,4.6,95.4,50,4.7,10,No
533566,Ojas Kothari,IT,Cybersecurity Specialist,73,65.52,97.39,3.8,88.22,52,4.3,7,No
911308,Devansh Mahal,Sales,Business Development,64,82.23,99.36,3.4,88.84,47,4.9,11,No
423078,Ivana Sarkar,IT,Data Analyst,94,86.84,89,3.7,86.27,37,4.2,20,Yes
934803,Zara Balasubramanian,Sales,Business Development,70,75.21,89.64,3.7,74.46,50,4.2,5,No
950531,Eva Sarkar,IT,Cybersecurity Specialist,100,93.94,76.19,4.7,90.92,39,3.2,30,No
757506,Yasmin Khurana,IT,Cybersecurity Specialist,97,87.1,91.73,4.4,90.33,43,4.2,16,Yes
474256,Ishita Walla,Marketing,Content Strategist,66,67.19,93.75,4.7,98.47,50,4.5,25,No
803323,Hridaan Shukla,Finance,Auditor,50,79.47,95.4,3.5,93.8,51,4.1,5,No
591905,Ojas Karnik,Finance,Financial Analyst,97,74.36,93.55,5,81.61,53,4.7,26,Yes
247430,Eva Khanna,IT,Data Analyst,64,64.33,96.91,4.9,81.56,44,4.4,22,No
133001,Manjari Brar,Marketing,Content Strategist,73,79.6,81.53,4.3,82.52,51,4.8,14,No
184728,Shlok Jhaveri,IT,Data Analyst,94,68.05,87.17,3.7,83.11,51,4.6,21,Yes
397762,Jayant Walia,Finance,Financial Analyst,58,80.92,93.97,4.5,71.88,36,4.3,18,No
722685,Suhana Maharaj,Finance,Financial Analyst,63,94.21,75.08,3.6,76.86,53,4.6,12,No
860614,Aniruddh Dâ€™Alia,Sales,Account Manager,96,79.08,86.66,4.1,82.07,54,4.6,20,Yes
695230,Reyansh Sampath,IT,Software Engineer,85,64.56,97.79,3.1,99.39,48,4.8,30,No
602341,Aaryahi Bhasin,Finance,Accountant,77,83.8,94.02,3.1,74.16,48,4.3,14,No
957767,Oorja Ganesh,Marketing,SEO Specialist,98,69.52,85.54,4.8,84.87,37,4.7,10,Yes
509317,Kavya Sridhar,Finance,Financial Analyst,53,61.88,94.54,3.2,70.48,45,3.9,8,No
824922,Jhanvi Wable,Marketing,Content Strategist,95,87.54,90.15,4,73.27,35,4.2,29,Yes
305519,Pranay Borra,HR,HR Manager,89,85.78,85.55,4,92.58,43,4.3,13,Yes
215876,Shlok Andra,Sales,Account Manager,68,74.76,87.61,3.4,96.73,39,3.4,7,No
562317,Trisha Bajwa,Sales,Business Development,85,93.45,85.38,4.2,85.39,50,4.4,28,No
202702,Darshit Devan,HR,HR Manager,62,62.27,80.68,3.7,74.54,52,4.3,1,No
842855,Kartik Mahal,Marketing,Marketing Executive,92,70.94,83.62,3.7,79.3,37,4.3,6,Yes
497330,Neysa Dara,IT,Cybersecurity Specialist,78,84.74,91.73,4.4,88.09,37,5,8,No
375832,Yasmin Gupta,IT,Data Analyst,67,82.66,83.92,4.6,72.66,50,4.7,30,No
777778,Sana Kumar,Finance,Financial Analyst,100,70.01,95.85,4.6,94.34,54,3.5,14,No
208502,Nitya Raja,Sales,Business Development,53,67.74,96.47,3.4,89.67,51,4.8,25,No
822543,Bhamini Shankar,IT,Software Engineer,76,72.5,76.88,4.6,72.69,51,3.6,6,No
339123,Reyansh Sharma,Sales,Business Development,64,89.57,85.47,3.9,82.23,52,3.1,1,No
606023,Nitara Setty,IT,Data Analyst,59,76.34,88.04,4.3,74.78,44,4,25,No
621334,Misha Divan,IT,Software Engineer,52,81.36,88.2,3.6,89.73,39,4.2,22,No
540806,Anaya Chaudhuri,IT,Data Analyst,55,83.17,99.82,4.8,73.41,51,4.6,17,No
101069,Indrans Dara,IT,Data Analyst,61,80.83,98.39,3.3,83.53,35,3.8,12,No
585417,Ivana Borde,Marketing,Content Strategist,76,75.28,79.91,4.2,71.33,52,4.3,24,No
802371,Nirvaan Bajwa,IT,Software Engineer,61,71.32,90.11,4.9,96.95,42,3.7,14,No
556231,Ehsaan Dyal,Sales,Account Manager,55,77.51,76.9,3.7,89.29,39,4.4,30,No
981415,Kavya Gopal,Sales,Sales Executive,80,85.78,88.04,3.7,82.77,40,4.1,20,No
402865,Nishith Ganguly,Sales,Business Development,77,88.11,83.31,3.3,90.13,40,4.4,11,No
395631,Miraan Ranganathan,Finance,Financial Analyst,59,68.07,88.85,3.9,75.75,44,3.6,2,No
129815,Vardaniya Buch,HR,Employee Relations,98,89.02,95.59,4.8,83.22,44,4.3,18,Yes
655762,Kartik Gupta,Marketing,Marketing Executive,79,67,98.2,3.4,75.13,49,4.2,10,No
124790,Saanvi Ben,IT,Software Engineer,56,74,93.49,4.5,97.81,53,4.4,10,No
145559,Navya Srinivas,HR,Recruitment Specialist,71,64.03,96.4,3.4,76.63,53,3.1,1,No
377949,Lavanya Bhavsar,Finance,Auditor,67,62.41,88.86,3.2,96.17,51,3.7,29,No
344629,Sahil Dave,Marketing,SEO Specialist,61,62.98,83.45,3.9,70.81,40,5,23,No
242841,Drishya Upadhyay,Marketing,Content Strategist,99,78.26,87.19,4.2,88.33,37,3.3,3,No
557094,Hunar Konda,Sales,Business Development,59,83.65,91.38,3.1,71.81,49,3.3,6,No
860492,Hansh Chopra,Marketing,Marketing Executive,96,86.84,83.84,4.9,71.59,49,3.3,5,No
354639,Neelofar Sethi,HR,HR Manager,94,73.47,87.37,4.5,91.04,35,3.4,27,No
989716,Shray Shukla,Sales,Account Manager,61,88.3,87.3,3.8,74.93,42,4.2,25,No
628342,Dhanush Mann,Marketing,SEO Specialist,52,64.03,95.78,4.7,76.86,53,4.9,14,No
947449,Anahita Varkey,Finance,Accountant,97,65.8,86.58,3.4,73.23,51,4.6,13,Yes
120635,Reyansh Tripathi,IT,Data Analyst,69,62.95,77.21,4.8,91.98,43,4.5,12,No
295342,Saanvi Borah,Marketing,SEO Specialist,96,68.08,77.53,3.1,74.3,35,3.5,12,No
584079,Saanvi Sunder,Sales,Sales Executive,58,64.86,78.51,3.6,88.26,43,4,14,No
827512,Hiran Iyer,Marketing,Marketing Executive,88,93.71,80.8,3.9,78.03,39,3.2,29,No
584934,Saanvi Walia,HR,Recruitment Specialist,91,91.33,86.19,3.7,72.86,43,4.5,15,Yes
224965,Neelofar Rajan,HR,Recruitment Specialist,100,86.07,83.42,3.3,95.71,52,4.7,22,Yes
430080,Tara Kaur,Sales,Account Manager,84,65.47,96.75,4.7,82.72,50,3.2,3,No
286756,Ryan Sethi,Marketing,Marketing Executive,91,63.7,75.74,4.5,85.15,55,4.9,13,Yes
843748,Ivan Venkataraman,Finance,Financial Analyst,93,70.84,89.19,3.4,72.99,44,4.1,29,Yes
744370,Priyansh Thaman,HR,Recruitment Specialist,92,63.2,81.54,4.2,93.45,44,4.2,10,Yes
367828,Arnav Jhaveri,IT,Data Analyst,93,60.43,86.32,3.5,79.32,40,3.5,6,No
561393,Mehul Kanda,HR,Recruitment Specialist,62,91.27,78.6,4.9,92.45,48,4.3,12,No
873186,Kismat Ratti,Marketing,Content Strategist,63,88.2,92.19,4.1,83.57,47,4.9,21,No
260701,Lakshit Kar,Finance,Accountant,70,61.98,97.63,3.4,73.18,36,3.4,10,No
846053,Nitara Lata,IT,Software Engineer,78,72.94,77.72,3.2,77.67,44,4.3,10,No
251222,Nirvaan Sani,HR,Employee Relations,72,79.41,82.24,4.4,75.22,52,3.9,7,No
355954,Mishti Sinha,IT,Data Analyst,92,90.64,81.91,4.3,76.29,54,4.5,7,Yes
182586,Ryan Tandon,Sales,Business Development,97,84.68,75.47,4.6,92.06,55,3.5,14,No
993940,Urvi Dasgupta,IT,Cybersecurity Specialist,82,84.43,81.82,3.5,91.96,42,5,26,No
912892,Jayesh Lad,HR,HR Manager,77,63.6,82.78,3.1,82.61,49,4.9,20,No
409027,Shray Ganesh,IT,Software Engineer,59,84.55,83.94,3.2,84.99,52,3.2,29,No
730338,Raghav Bose,Marketing,Content Strategist,55,89.03,91.67,3.3,91.65,40,4.7,13,No
428565,Samar Doshi,IT,Cybersecurity Specialist,69,77.56,81.04,4.2,92.47,44,4.2,7,No
920768,Myra Kothari,HR,Employee Relations,97,90.55,91.14,3.7,71.43,49,3.4,11,No
117388,Zaina Bobal,Marketing,Marketing Executive,53,84.32,93.02,3.2,76.46,43,4.9,12,No
964676,Aniruddh Jhaveri,Marketing,Content Strategist,100,70.34,82.41,4.1,83.09,35,4.1,14,Yes
771837,Indrans Master,Sales,Business Development,86,75.72,98.58,4.9,85.21,53,3,24,No
360357,Nitara Borra,IT,Cybersecurity Specialist,77,76.25,87.04,4.1,97.37,47,4.8,2,No
956131,Ryan Dani,IT,Data Analyst,61,83.53,88.58,3.1,90.13,51,3.7,20,No
953951,Farhan Dayal,HR,Employee Relations,72,88.86,93.77,4.2,86.46,52,5,20,No
812708,Kavya Khalsa,Finance,Auditor,91,92.2,79.26,4.9,81.59,54,3.9,2,No
513182,Madhav Ganesan,IT,Software Engineer,95,83.76,87.49,4.1,70.68,45,3.8,25,No
171258,Hrishita Buch,Sales,Sales Executive,75,93.72,80.26,3.3,74.87,44,4,20,No
658375,Rati Madan,HR,Employee Relations,51,82.81,80.85,4.3,88.05,43,4.8,0,No
191503,Renee Mandal,HR,Employee Relations,82,86.59,86.26,3.4,91.86,36,4.8,4,No
931412,Vritika Badal,Sales,Business Development,99,89.44,97.93,3.3,95.55,40,4.1,12,Yes
962915,Tushar Dave,Marketing,SEO Specialist,68,91.36,98.82,4.5,86.53,52,4.2,0,No
265214,Shaan Mandal,Finance,Financial Analyst,73,82.5,84.41,3.7,97.65,48,3.5,15,No
809065,Shalv Aurora,Sales,Sales Executive,84,64.98,77.45,4.1,73.88,41,3.6,8,No
467412,Gatik Salvi,IT,Data Analyst,82,87.33,87.85,3.2,86.82,49,3.6,0,No
148829,Alisha Bedi,Sales,Account Manager,86,67.32,96.36,3.1,73.5,44,4.7,5,Yes
485268,Riaan Majumdar,Sales,Account Manager,77,80.96,79.06,3.9,81.91,44,4.5,13,No
892952,Myra Gopal,IT,Software Engineer,76,94.73,83.24,4.1,85.4,48,4,17,No
587217,Suhana Mane,HR,Employee Relations,73,85.99,85.05,3.1,86.26,46,4.7,17,No
505746,Aaryahi Kunda,Sales,Business Development,86,66.59,93.27,3,90.87,47,4.1,14,Yes
627469,Kashvi Chhabra,Finance,Auditor,100,81.48,87.8,4.2,70.57,49,3.2,5,No
154864,Priyansh Raju,Sales,Sales Executive,96,82.83,88.31,4.1,97.58,48,4.9,11,Yes
401286,Ishaan Sinha,Sales,Sales Executive,96,94.73,77.68,3.1,80.78,41,4.3,15,Yes
559285,Anahita Sanghvi,Marketing,Marketing Executive,94,89.84,89.76,4,91.3,41,4.2,26,Yes
652674,Farhan Varghese,Marketing,SEO Specialist,59,87.23,75.08,4.8,75.23,45,5,18,No
980096,Tarini Kulkarni,Marketing,SEO Specialist,74,89.6,82.81,3,99.47,38,3.1,21,No
510681,Mehul Bhargava,HR,Employee Relations,59,70.23,98.26,4.9,80.52,49,4.6,12,No
900733,Pari Balasubramanian,Sales,Account Manager,61,86.05,89.12,3.6,99.8,39,4.7,15,No
832583,Zeeshan Ben,Sales,Account Manager,73,88.47,86.87,4.3,79.21,55,5,24,No
725475,Arnav Gill,IT,Data Analyst,83,62.88,88.79,4.4,78.48,38,3.6,9,No
626921,Aayush Rout,HR,Employee Relations,81,66.48,83.09,3.5,71.5,45,4.1,30,No
417698,Purab Krishnan,Marketing,Marketing Executive,89,86.82,75.3,4.9,79.2,53,4.3,29,Yes
794666,Vivaan Sahota,IT,Cybersecurity Specialist,58,87.52,83.08,3.5,76.31,54,4.4,10,No
222441,Badal Mani,HR,Employee Relations,65,75.02,88.33,4.2,74.77,55,3.5,5,No
598992,Myra Mangat,Sales,Account Manager,67,65.64,97.62,4.3,87.87,38,3.9,6,No
704619,Yuvaan Thakkar,Marketing,SEO Specialist,92,81.83,76.56,4.6,93.72,39,3.7,7,No
987966,Gokul Jayaraman,HR,Recruitment Specialist,63,83.49,85.09,3.5,82.34,52,3.2,22,No
596168,Rhea Kara,IT,Cybersecurity Specialist,69,74.58,78.67,3.5,91.2,48,3.5,20,No
714131,Vivaan Rana,Sales,Sales Executive,80,60.44,93.72,4.4,90.98,54,4,0,No
786766,Riaan Tak,Finance,Accountant,63,89.24,81.29,3.4,89.9,46,4.5,10,No
976104,Abram Sodhi,HR,HR Manager,92,90.83,99,4.9,83.29,49,3.4,28,No
583461,Jhanvi Sura,Finance,Financial Analyst,55,66.31,85.17,3.4,72.94,52,3.4,10,No
494793,Vritika Shankar,Sales,Business Development,56,88.83,85.9,4.6,74.61,46,4.5,0,No
920241,Tushar Handa,Marketing,Content Strategist,71,80.3,82.43,3.8,75.73,51,3.9,23,No
185073,Aarush Dey,HR,Recruitment Specialist,53,75.11,87.78,3.4,76.97,38,4.7,5,No
425152,Zoya Sankar,Sales,Business Development,86,61.3,80.64,4.6,73.73,42,3.2,9,No
412263,Zain Halder,HR,Recruitment Specialist,91,79.8,81.89,5,96.33,46,3.7,27,No
295304,Uthkarsh Kapadia,IT,Cybersecurity Specialist,60,80.2,87.16,3.6,77.07,49,4.1,2,No
812902,Misha Saran,Sales,Sales Executive,53,73.53,75.33,4.2,98.03,43,4.6,2,No
386241,Lakshay Sankaran,HR,Recruitment Specialist,58,84.47,93.36,3.9,90.72,39,4.2,5,No
837015,Hiran Kurian,Sales,Sales Executive,59,77.31,82.58,5,93.3,53,3.8,7,No
506737,Mehul Sodhi,Finance,Auditor,54,86.73,95.82,3.8,92.42,47,3.5,3,No
649034,Baiju Ganesan,Sales,Sales Executive,53,93.88,78.86,3.5,90.74,45,3.7,4,No
535227,Shayak Kumar,Marketing,Content Strategist,86,80.13,82.6,3.2,71.14,37,4.9,28,Yes
878473,Shlok Dhar,Sales,Sales Executive,99,86.25,87.88,4.3,88.78,38,3.9,11,No
433973,Farhan Comar,HR,Employee Relations,96,86.25,78.91,3.9,82.26,37,4.5,9,Yes
903269,Kimaya Behl,Finance,Auditor,77,87.18,81.69,3.7,77.22,49,4.3,18,No
642012,Sana Barad,Marketing,Content Strategist,65,60.1,87.5,4.6,84.83,48,4.1,19,No
982368,Onkar Ramanathan,Sales,Business Development,88,67.15,94.79,4.4,81.12,53,4.8,5,Yes
620534,Shlok Sahota,Sales,Account Manager,82,78.15,77.93,3.6,75.88,42,3.2,3,No
790512,Shayak Savant,Finance,Financial Analyst,58,82.19,75.04,3.8,90.38,49,4.5,23,No
275234,Neelofar Savant,IT,Data Analyst,99,60.57,83.38,3.8,82.15,38,4.2,17,Yes
459765,Adira Ravel,Finance,Auditor,92,94.78,78.94,3.3,78.3,54,3.5,30,No
467569,Rati Seshadri,Marketing,Content Strategist,57,75.34,79.81,3.2,89.61,49,4.2,19,No
452074,Nitara Sane,Sales,Sales Executive,64,90.92,99.26,3.9,76.61,42,3.5,5,No
199854,Saira Dua,Marketing,Marketing Executive,75,76.23,94.44,3.3,99.05,51,5,0,No
819626,Vedika Dani,IT,Cybersecurity Specialist,64,78.7,87.46,4.2,72.95,35,4.9,28,No
557755,Samaira Bhakta,IT,Cybersecurity Specialist,59,66.61,92.93,3.5,84.79,39,3.8,11,No
826224,Arhaan Singhal,Sales,Sales Executive,92,76.61,93.56,3.1,97.58,36,4.6,15,Yes
983907,Anay Varkey,Marketing,Content Strategist,80,83.9,89.88,4.7,76.14,54,4,0,No
947683,Amani Mall,HR,Recruitment Specialist,65,73.7,96.71,4.3,74.23,51,3.9,1,No
649122,Emir Hans,IT,Data Analyst,65,74.74,83.8,3.1,79.66,49,4.5,13,No
771230,Mohanlal Chopra,IT,Cybersecurity Specialist,89,73.73,99.75,3.2,73.96,44,4.1,5,Yes
631678,Diya Sankaran,Marketing,Marketing Executive,98,82.11,86.88,3.2,72.9,46,4.7,15,Yes
182624,Hazel Trivedi,IT,Software Engineer,73,68.81,89.3,3.3,98.86,54,4,2,No
372406,Shray Goyal,Sales,Business Development,100,81.83,88.11,3.5,87.18,49,4.8,7,Yes
560071,Samar Sibal,Finance,Financial Analyst,94,74.09,99.01,3.7,75.41,49,4.1,25,Yes
458987,Divyansh Sachdeva,Sales,Account Manager,55,85.34,88.14,4.6,83.86,55,4.7,12,No
731297,Kimaya Baral,HR,Employee Relations,82,72.39,94.22,3.1,73.59,42,3,1,No
769605,Saira Rama,HR,HR Manager,54,78.15,91.96,3.5,86.42,48,4.6,14,No
813679,Bhamini Kalla,Marketing,Marketing Executive,83,85.86,97.35,3.5,70.37,54,4.9,4,No
564542,Aniruddh Kohli,IT,Software Engineer,86,74.98,77.6,4.3,91.57,54,3.3,5,No
709235,Biju Keer,Marketing,Content Strategist,99,77.91,81.33,3.1,96.5,35,3.8,11,No
309011,Jivika Sha,HR,Employee Relations,100,73.35,89.29,4.7,95.1,47,4.6,9,Yes
708684,Ehsaan Saha,HR,HR Manager,61,94.17,76.49,3.9,96.83,50,3.3,13,No
755029,Rhea Bedi,HR,HR Manager,54,89.57,88.57,4.7,74.88,48,4.3,10,No
685795,Aradhya Dutta,IT,Cybersecurity Specialist,70,64.14,99.34,3.7,88.59,47,4.8,7,No
932538,Azad Babu,Sales,Business Development,50,93.17,92.54,4.9,72.19,36,4.8,22,No
394296,Misha Badami,Finance,Auditor,56,71.42,95.54,4.5,86.6,50,4,27,No
233654,Ryan Vora,IT,Software Engineer,92,79.94,86.6,3.7,79.2,43,3.8,15,No
291591,Hiran Chaudhari,IT,Cybersecurity Specialist,70,81.33,92.31,3.7,70.73,36,4.3,14,No
884223,Dishani Warrior,Sales,Sales Executive,70,90.28,85.32,3.9,91.53,46,3.6,22,No
472068,Zain Sandhu,IT,Cybersecurity Specialist,72,84.25,86.7,4.7,80.04,41,4.3,27,No
975230,Mishti Wadhwa,Finance,Financial Analyst,64,63.35,88.59,3.4,85.86,37,3.7,13,No
910846,Amira Atwal,Sales,Account Manager,90,76.36,80.34,4.9,85.53,50,4.6,18,Yes
930676,Krish Dayal,Sales,Business Development,81,80.74,76.99,3.9,88.77,48,3.2,13,No
982810,Ojas Bhasin,HR,Recruitment Specialist,81,69,76.6,4.8,73.61,38,3.8,20,No
125170,Yakshit Krishna,IT,Cybersecurity Specialist,86,94.54,87.91,3.2,87.21,41,4,15,No
686882,Renee Gole,Marketing,Content Strategist,60,66.94,75.42,4.2,90.11,43,4.7,1,No
533611,Raunak Contractor,HR,HR Manager,81,88.35,92.41,3.2,93.38,51,3.1,12,No
316421,Mahika Taneja,IT,Data Analyst,94,71.48,82.36,3.5,76.7,49,4.3,22,Yes
463794,Rasha Kothari,Sales,Business Development,52,64.94,80.6,3.9,82.69,47,3.2,6,No
412906,Krish Konda,Sales,Sales Executive,76,85,85.47,3.5,85.52,42,4.7,18,No
555352,Mohanlal Ramesh,Sales,Account Manager,75,80.68,88.05,4.2,83.1,51,4,13,No
685912,Shalv Mane,HR,HR Manager,94,76.14,86.49,3.2,92.73,44,3.7,8,No
756803,Zain Sem,Sales,Sales Executive,89,85.26,89,4.5,83.88,48,3.3,8,No
710022,Kimaya Tata,Marketing,Content Strategist,65,73.25,91.29,3.3,76.72,38,3.5,29,No
354063,Akarsh Raj,Finance,Auditor,68,81.55,88.18,4.7,84.64,54,3.7,20,No
555651,Zeeshan Deep,HR,Employee Relations,97,73.87,91.08,3.9,81.37,53,3.1,8,No
950473,Lakshit Master,IT,Data Analyst,86,87.9,92.79,3.4,98.85,36,4.8,9,Yes
702767,Dishani Badami,HR,HR Manager,92,82.09,90.14,3.8,95.75,44,3.5,13,No
806233,Baiju Kanda,IT,Software Engineer,98,62.16,96.91,3.6,80.82,49,4.7,20,Yes
893650,Ela Arya,Sales,Business Development,62,86.75,90.98,4.3,88.75,48,3.4,0,No
526280,Ishita Biswas,IT,Data Analyst,56,76.69,85.41,3.2,70.44,48,3.5,23,No
216769,Seher Bhalla,HR,HR Manager,65,94.39,84.59,4.7,74.58,46,4.6,1,No
912187,Jayan Bala,Sales,Business Development,58,87.04,93.41,3.3,96.92,47,3.4,1,No
381421,Ishita Tripathi,IT,Data Analyst,66,63.21,97.49,4.8,70.33,48,4.9,26,No
189778,Faiyaz Bains,Sales,Sales Executive,99,84.22,99.82,4,80.45,52,3.5,29,No
295929,Mamooty Sundaram,IT,Software Engineer,65,79.92,90.1,4.7,94.95,48,3.6,11,No
716034,Samarth Mammen,Sales,Sales Executive,51,82.06,77.01,3.2,98.55,49,4.9,7,No
968521,Yuvaan Srinivas,IT,Cybersecurity Specialist,76,71.68,77.75,3.8,81.83,35,4.3,14,No
842724,Zoya Khare,IT,Cybersecurity Specialist,94,68.42,85.93,4.2,74.99,46,3.6,3,No
486122,Vardaniya Choudhary,Sales,Sales Executive,72,86.57,78.15,3.1,86.76,46,3.5,10,No
934241,Reyansh Dara,Finance,Accountant,89,92.42,96.5,3.6,93.17,41,4.8,1,Yes
528942,Kismat Devan,HR,Recruitment Specialist,68,91.4,79.68,3.8,90.64,46,3.2,4,No
